"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"16",8.23486328125,5.22451989937827,4.95395700555098,1.90991526316727,1.00200720147772,1.13296145484561,1.82964746245136,2.356719824686,1.37607890966157,1.07765648971477,1.04391704164866,0.686419551236642,0.749312974295951,1.11715801342114,1.19997117784288,0.482937714763891,0.422367650219518,0.503075350247897,0.825215657552083,0.441992954901088,0.435553060995566,0.534657463353342
"17",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.00200720147772,1.13296145484561,2.29987161414632,2.66659463861937,1.15930305093022,1.52516512479999,2.01929167159179,1.81154896388544,2.33529189717589,2.71951194431471,2.31869354248047,1.97345810340195,2.01614801670478,2.04305145705956,2.41840947339983,2.14147902026619,2.17995925176711,2.29591090990149
"18",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.33822974832739,2.44119961290475,1.55134307172962,1.82949259792254,1.93925822704394,1.47303941514757,1.56862271108481,1.91685548762685,2.26099904378255,1.64198476617986,2.22897768887607,2.82264036290786,2.6957761976454,1.66615970201227,1.7450060002944,2.20236921310425
"19",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.33397336463285,2.44119961290474,1.55134307172962,1.81828049993085,1.92646594337579,1.47303941514757,1.59343144166019,1.91685548762685,2.26099904378255,1.86487890625,2.13379075792101,2.01392527095607,2.41232882201217,2.39429219563802,2.07597429324419,1.90651916943008
"20",8.23486328125,5.81697927427686,3.46674926251297,1.59211172986386,1.09025411690231,1.26444649265992,1.65502271451079,1.65455643503289,0.9831405801976,0.47314573130329,0.27757557640398,0.382792386141701,0.612672127612789,1.01101739458043,1.56728889828636,1.26885332380022,1.39691772460937,1.28678438956278,1.49860023793593,1.21888310076242,1.17657866659046,1.25939059595211
"21",8.23486328125,5.81697927427685,3.46674926251297,1.59211172986386,1.09025411690231,1.26444649265991,1.66757419913308,1.65455643503289,0.983140580197597,0.451115533316499,0.260127141677988,0.382792386141705,0.622744028117116,1.01101739458042,1.56728889828634,1.31498219707222,1.63879142687158,2.04228630065915,1.80276181282255,1.53440033443391,1.5263137817383,2.66002104017469
"22",8.17309688254831,9.07360869689792,5.76110792160034,2.2009529035116,1.73152701462371,2.75637690226237,3.90405433499095,3.95504429408482,2.54895241477273,1.27308028492927,0.918380304793101,1.40020376176976,2.42599758862746,3.07777904163708,2.83751718240892,2.58693570506816,3.04514305992464,2.64299024733822,2.61863886845577,2.62616609272204,2.61838829466202,2.77419898623512
"23",8.17309688254831,9.07360869689792,5.76110792160034,2.2009529035116,1.73152701462371,2.75637690226237,3.90795048731314,3.95504429408482,2.54895241477272,1.24500752240618,0.887516747280661,1.40020376176976,2.41223122660426,3.07777904163707,2.83751718240891,2.3106278852983,2.49935913085938,2.59503062178449,2.79465601994441,2.58651617140997,2.65165810689439,2.86046752929688
"24",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.32102827054209,2.44119961290474,1.55134307172962,1.80862578954377,2.04173815242975,1.76147697341274,1.91392827820432,2.25934939500762,2.36445592661373,1.78419447241363,1.98518274185505,1.73564620566579,1.78999585918352,1.53367614746094,1.61490028782895,2.03003158161347
"25",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.1680355915981,1.65007357548528,2.38516918649622,2.44119961290474,1.55134307172962,1.96304376410046,2.15649298815817,1.76147697341274,2.06739433517259,2.25934939500762,2.36445592661373,2.68854838669902,2.8883298098386,2.55922967034417,2.58328404377416,2.33672727651932,2.13842135499426,2.67886136485412
"26",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,1.22010093737559,1.53932720681896,2.01945902115063,2.2445231413583,1.89449581683882,1.20370314695337,0.749866419345226,1.0202290384393,1.78799486350089,2.15272905012217,1.84589743499019,1.7470265858209,1.78164907602163,2.07262129350142,2.50528296995699,2.23447745186942,2.5047028583029,2.778891104239
"27",8.23486328125,5.81697927427686,3.46674926251296,2.04055525905402,1.58020511750252,1.84002922576608,1.98928038283818,1.73110635446947,1.18055002312911,0.958472249990131,1.13943482248886,1.5381960140045,1.84453295149167,1.9340372580558,1.85199150884195,1.74043371322308,1.74424375806535,1.71176370121377,2.1884864600929,2.07290306703292,2.0849237738715,2.10311914325724
"28",8.23486328125,5.81697927427686,3.46674926251296,1.59211172986387,1.09025411690231,1.26444649265992,1.67192692178081,1.65455643503289,0.983140580197597,0.24539475587495,-0.0374159099699685,0.382792386141687,1.2443457165921,1.8932503148129,1.83682339177655,0.800720701826382,0.548765031914971,1.29786766899955,1.3352296617296,0.609197092056286,0.547425558400708,0.886236433549359
"29",8.23486328125,5.81697927427686,3.46674926251297,1.59211172986387,1.09025411690231,1.26444649265991,1.67193201317675,1.65455643503289,0.983140580197598,0.245081930553662,-0.0349659490316551,0.382792386141694,1.24110643129449,1.89325031481291,1.83682339177655,0.800720701826405,0.269712971375041,0.279499169551977,1.09319051106768,0.661005033116761,0.485264818596124,0.918842383390347
"30",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,0.741515922546387,1.35904727262609,1.9199298080753,1.73028281882957,1.10782194137573,0.686881301221411,0.505371813561232,0.461570648193362,0.674602189514378,1.25148386195087,1.7424102247807,1.07362661650687,1.18406455993652,1.15903322715459,0.953494801240808,0.987779822716341,1.12367385473007,1.65068054199219
"31",8.23486328125,5.81697927427686,3.88329792913988,1.99999032041575,1.41348526325633,1.84542846679687,2.36973652450839,2.36314213740361,1.6421156360257,1.22299068747808,1.20795265968893,1.42465399380387,1.53119468015519,1.58913650512695,1.71040847926461,1.04161467375577,0.589300224108561,0.504735056559251,0.826345424459409,0.169844010296982,0.742229052182651,2.06411585314521
"32",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,1.2201009373756,1.53932720681895,2.08916122075052,2.2445231413583,1.48417421850828,0.827550047104539,0.689197420629449,0.713296214986292,0.929996440537855,1.57402154171106,2.0360795033129,1.46145025727713,1.13329703467233,1.38999660198505,1.82643492609008,0.884396067836829,1.55277640864534,1.34332298510003
"33",8.17309688254831,9.07360869689792,5.76110792160034,2.2009529035116,1.73152701462371,2.19972042921113,2.63438826980534,2.66114666445035,2.11472795870357,1.78872777056272,1.82674825766927,1.82490353183892,1.90129035801874,2.413330078125,2.92485788327838,2.7397216796875,2.83222392961091,2.71819396246047,2.86066436767578,2.31046935333603,2.11432607075167,2.37632175021701
"34",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,1.22010093737559,1.53932720681896,2.16253477130971,2.2445231413583,1.48417421850828,0.954756340924471,0.83312893877503,0.71329621498629,0.653396312791494,1.20885528080047,1.93437754313151,1.24816513061523,0.808446212553642,0.511782078384662,0.543609543226249,0.176481940529564,0.30433666344845,0.698320572464552
"35",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,1.22010093737559,1.53932720681896,2.14993914008234,2.2445231413583,1.48417421850828,0.962684518840197,0.865177878349958,0.713296214986289,0.619622373604027,1.20885528080047,1.93437754313151,1.24816513061523,0.949587550307764,1.04770904979067,0.982349596525493,0.918218538906035,0.946891074956851,1.59974262391254
"36",8.17309688254831,7.41750015751008,4.79982983155108,2.23132305723248,1.58471095004929,1.84134715687145,2.40744124799633,2.40277692396864,1.67605590820313,1.14115260316798,1.03127540001983,1.14100163157394,1.3816873324604,1.86989796655418,2.34562755766369,2.01997368324532,2.27876913136449,2.28191938556608,2.55128085736147,1.74590008879362,2.35833363474151,3.16736493791853
"37",8.23486328125,5.81697927427685,3.46674926251297,2.04055525905402,1.58020511750253,1.84002922576607,1.92969024787881,1.73110635446947,1.42081939697266,1.10334832935386,1.03176049039029,1.32860611625339,1.92088341175748,2.40397180378107,2.45035480135049,2.18812716209285,1.97398562547637,1.87732872596151,2.27911508683678,1.6378281691979,1.96601185045748,2.11531391402714
"38",8.17309688254831,7.41750015751007,4.79982983155107,2.23132305723248,1.58471095004928,1.84134715687145,2.41566269708735,2.40277692396863,1.67605590820312,1.20375347924424,1.27142919676297,1.6524377045808,2.04310574249103,2.37924775184101,2.56617631062422,2.18270930018994,2.48325278542258,2.65845992938191,3.0242050730121,2.43425126509233,2.07805420922451,2.29688707762809
"39",8.1730968825483,7.41750015751008,4.33594107413077,1.5134053132972,0.741515922546386,1.35904727262609,1.91611694564488,1.73028281882957,1.10782194137573,0.64869768376704,0.459081540808883,0.461570648193361,0.71486808349289,1.25148386195086,1.7424102247807,1.59073200057038,1.21858820421943,1.4278003589527,1.58389235987808,1.45452939547026,1.36964154348499,1.77996401385073
"40",8.1730968825483,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546386,1.35904727262609,1.91549847097702,1.73028281882957,1.10782194137573,0.641116757365008,0.44400219841529,0.461570648193358,0.731836419837435,1.25148386195086,1.74241022478071,1.59073200057038,1.85397469284188,2.05430143073415,1.65114524147727,1.60240028644431,1.71769479604868,2.04665246911951
"41",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.00200720147772,1.13296145484561,1.9982906806327,2.356719824686,1.37607890966157,1.60477110310272,1.77668751734699,1.37239791870117,1.54316344341812,1.85925549958882,2.43038662997159,2.375531816816,1.96956470630787,2.10163775694023,2.17959108023808,2.1483587537493,1.78597212107168,1.88283278822233
"42",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,1.97025373945609,1.99187194409014,1.55887811834162,1.73453304799233,1.53436309489057,1.01075870289522,1.40237618415087,1.83790652491465,2.04486562244928,1.98119641225272,1.70155532271774,1.522026846342,1.47705445806664,1.42563214983259,1.77169345287566,2.26388655037716
"43",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.02159198531367,1.99187194409014,1.55887811834162,1.8467143697213,1.62641954061937,1.01075870289522,1.47033126496566,1.83790652491465,2.04486562244928,1.98119641225273,1.70155532271774,2.41146122325551,2.26063374110631,2.23613070264275,2.21714973449707,2.27454096293278
"44",8.17309688254831,7.41750015751008,4.79982983155108,2.23132305723248,1.58471095004928,1.84134715687145,2.41595391266418,2.40277692396864,1.67605590820313,1.21154977779407,1.28945856516915,1.6524377045808,2.01350450321069,2.37924775184101,2.69588227905979,2.58029851302725,2.38929839002286,2.12014177720324,2.34338308345375,1.68910022709994,1.96394548688616,2.61560144157053
"45",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.19279180622961,2.44119961290474,2.09460945129395,2.21770296581351,2.09500004499299,1.6146240234375,1.46851973007822,1.61649637554416,2.2086883304626,1.73868440326892,1.6622191660503,1.89684663660386,2.44914056687128,2.01416989030509,1.87604986761034,2.33318452127115
"46",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.17981140788899,2.44119961290474,2.09460945129395,2.18689877022031,2.06921091640979,1.6146240234375,1.45612329744403,1.61649637554415,2.2086883304626,1.73868440326892,1.6622191660503,1.74610190355141,2.29820923578171,1.74852015036905,1.55538399436257,1.99712588808952
"47",8.17309688254831,9.07360869689792,5.76110792160034,2.2009529035116,1.73152701462371,2.19972042921113,2.62197622663704,2.66114666445035,2.11472795870357,1.62414757796447,1.51377243095747,1.74695544590766,2.23183653691123,2.55847384661612,2.39404791293863,2.04819423594373,2.15193587434506,2.41069482078015,2.7295654296875,2.56353315334876,2.24553800884046,2.96257727486747
"48",8.17309688254831,9.07360869689792,5.76110792160034,2.2009529035116,1.73152701462371,2.19972042921113,2.62169105049979,2.66114666445036,2.11472795870357,1.60489197483852,1.49019449864119,1.74695544590766,2.23991520918896,2.55847384661612,2.39404791293864,2.04819423594374,2.15193587434506,2.30132947649274,2.6125392747962,2.27906222303374,2.24574933733259,2.00031882185277
"49",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546387,1.35904727262609,1.81737496679864,1.73028281882957,1.50089571768777,1.20870256629774,0.863137567525763,0.73015707833426,1.15772509393802,1.97994574185076,2.4458017985026,1.60795981423898,1.54246955189277,0.919081906919121,1.51158213297526,1.4494720826666,1.6309403045268,1.77544056285512
"50",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546388,1.35904727262609,1.81854429965683,1.73028281882957,1.50089571768777,1.22874120518972,0.886994830241307,0.730157078334264,1.14363603461611,1.97994574185076,2.44580179850259,1.60795981423899,1.54246955189278,0.919081906919135,1.67053996494838,1.48194258180383,1.28454455813846,1.63786843039773
"51",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.16803559159811,1.65007357548528,2.21322329731285,2.44119961290474,2.09460945129395,2.23139060807827,2.02229940645133,1.48016721810868,1.64711201536408,2.10847998447106,2.37153594765887,1.49925652865706,1.88009059175532,1.95139875961224,2.25299679916517,1.78411271837023,1.81843735189999,2.53627319335937
"52",8.23486328125,5.22451989937827,4.95395700555098,1.90991526316727,1.16803559159811,1.65007357548528,2.2317401498728,2.44119961290474,2.09460945129395,2.26122022812103,2.046368940813,1.48016721810868,1.6674388181937,2.10847998447105,2.37153594765887,1.49925652865706,1.88009059175532,1.95139875961224,2.31165704494569,1.76829217404735,2.23352693256579,2.73853470896947
"53",8.23486328125,5.8169792742769,3.46674926251298,1.59211172986389,1.0902541169023,1.26444649265994,1.59906615951437,1.81090661863617,1.60408251213305,1.49887256548193,1.44620849843116,1.45026627632041,1.55464602713646,1.67730227383707,1.69887195933957,1.54873292342484,1.58438005118529,1.03247492863578,1.46750640869136,0.325948902818017,0.392657826741456,0.030265704640931
"54",8.23486328125,5.81697927427685,3.46674926251298,1.59211172986386,1.09025411690229,1.26444649265992,1.63191795364964,1.81090661863618,1.60408251213304,1.44050665601016,1.38505615263946,1.45026627632038,1.57138449270722,1.67730227383701,1.69887195933949,1.54873292342483,1.58438005118529,1.03247492863583,1.79251182242611,1.5180746225211,1.02865726246553,1.19998066241924
"55",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546387,1.35904727262609,1.85154449606693,1.73028281882957,1.50089571768777,1.59343951803023,1.4756918059433,0.730157078334265,0.51252188420899,1.97994574185075,3.15230282870206,1.61960790490591,1.41393405951342,1.35496613786027,1.2209429794483,0.750117668738731,0.700814833334826,1.56845238095238
"56",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,1.2201009373756,1.53932720681895,1.97804269679818,2.2445231413583,1.89449581683882,1.21550002910542,0.778209393623467,1.0202290384393,1.77404059531906,2.15272905012217,1.84589743499019,1.59071563392557,1.62919459833163,1.58471368283642,1.6292751996945,0.585100332895918,1.41143587209882,1.56598131584399
"57",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,1.22010093737559,1.53932720681895,2.02796192489799,2.2445231413583,1.89449581683882,1.21843803692725,0.769900217516779,1.0202290384393,1.76847215221504,2.15272905012217,1.84589743499019,1.59071563392557,1.62919459833163,1.58471368283642,1.89378718325967,1.502853865476,1.54918106742527,1.72884732200986
"58",8.23486328125,5.81697927427686,3.88329792913989,1.99999032041575,1.64855266752698,2.40222085040548,3.10353681296392,2.51641434585492,0.898928138831142,0.211822828193128,0.63526545813081,1.24297549860264,1.5447090388974,2.13752475631571,3.08296544343523,2.87857259114583,2.39022799489002,1.97519563373766,2.37182352862021,2.21740612351751,2.29015368251173,2.72936436387359
"59",8.23486328125,5.81697927427686,3.88329792913989,1.99999032041575,1.64855266752697,2.40222085040549,3.11160639339237,2.51641434585492,0.898928138831144,0.21996101361554,0.656768402031044,1.24297549860264,1.52750102069076,2.13752475631571,3.08296544343523,2.87857259114583,2.39022799489001,1.97519563373766,2.44087107588606,2.23946577249114,1.87093719482422,2.31094217300415
"60",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,0.741515922546386,1.35904727262609,1.9397739817145,1.73028281882957,1.10782194137573,0.914881282619821,1.0510458511621,1.11709536038912,1.21120481791663,1.80949877129226,2.60519493950737,2.18114559467022,2.08043015741668,1.66017362386874,1.99127863103693,1.8859429610403,1.7843571152798,2.03299597537879
"61",8.23486328124999,5.81697927427686,3.88329792913989,1.99999032041575,1.64855266752697,2.40222085040549,3.03536531747104,2.51641434585492,0.898928138831143,-0.0508390972123645,0.0724961042560145,0.802549156775842,1.40886105984083,1.75828137934603,1.9802992625903,1.8539446512858,1.55364825274493,1.1181231907436,1.69635821145678,1.59756274933511,1.45282091413226,1.59241428375245
"62",8.23486328125,5.81697927427686,3.46674926251297,2.04055525905402,1.58020511750252,1.84002922576608,1.9919318099739,1.73110635446948,1.18055002312912,0.946862363547769,1.12683893761767,1.53819601400449,1.84277198641595,1.93403725805578,1.85199150884194,1.28067597346522,1.24324098846615,1.27464681276133,1.89729633737117,2.2128265668761,2.06769114527208,1.82361102495037
"63",8.23486328125,5.81697927427686,3.46674926251297,2.04055525905402,1.58020511750251,1.84002922576608,1.98665689156727,1.73110635446947,1.18055002312911,0.952527233623248,1.13097139839227,1.53819601400452,1.84280153343811,1.9340372580558,1.85199150884193,1.28067597346519,1.24324098846613,1.27464681276137,2.2069189774362,1.78371530420639,1.97091248978017,2.11984032078792
"64",8.23486328125,5.81697927427686,3.8832979291399,1.99999032041575,1.64855266752697,2.40222085040549,3.02734193413998,2.51641434585492,0.898928138831143,-0.0209848321115255,0.0971512105402456,0.802549156775849,1.41600265981779,1.99376424153646,2.69063544519169,2.46930065489653,2.350095960829,2.25937937266791,2.24005365786344,1.93957269013819,2.28469455603397,2.23558128131593
"65",8.23486328125,5.81697927427686,3.8832979291399,1.99999032041574,1.64855266752697,2.40222085040547,3.02596072521554,2.51641434585492,0.898928138831139,-0.0190716086191371,0.0980199712790459,0.802549156775858,1.41542662009831,1.99376424153645,2.6906354451917,2.46930065489654,2.35009596082899,2.25937937266791,2.36921772203947,2.03519617716472,2.09443120356206,1.81021825525145
"66",8.23486328125,5.81697927427686,3.46674926251297,1.59211172986387,1.0902541169023,1.26444649265992,1.61989642342326,1.81090661863618,1.66112623543575,1.44924687778994,1.3036128903275,1.32180677141469,1.46822785578971,2.08641246448871,3.29999226537231,2.24208544446292,2.00582054683136,1.16293199095016,1.38840944804849,1.89400769843423,1.5389185587565,2.1552544570551
"67",8.23486328124999,5.81697927427686,3.88329792913988,1.99999032041575,1.41348526325631,1.84542846679686,2.3643205182455,2.3631421374036,1.64211563602573,1.24002138772455,1.22673107467291,1.42465399380391,1.52585921494309,1.58913650512692,1.7104084792646,1.04161467375581,1.97325887559334,1.98583682552795,2.05377752130684,1.71506964300097,1.92962188720704,2.34524733931929
"68",8.23486328125,5.81697927427686,3.8832979291399,1.99999032041575,1.41348526325632,1.84542846679687,2.34587900361225,2.36314213740363,1.64211563602571,1.28105207813712,1.26338442715575,1.42465399380396,1.50797458536012,1.58913650512695,1.71040847926467,1.04161467375585,1.97325887559338,1.98583682552801,1.72807529994424,1.66664873543435,2.49055201212565,2.39439509465145
"69",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.00200720147772,1.13296145484561,1.98942392472584,2.356719824686,1.37607890966157,1.58499838028793,1.77327233109252,1.37239791870117,1.41247257305525,1.85925549958882,2.43038662997159,1.85476527138362,2.06613940429687,1.91062094097488,1.85586148216611,1.58413939042525,1.56147664388021,1.79277069296613
"70",8.17309688254831,7.41750015751008,4.33594107413078,1.51340531329719,0.741515922546387,1.35904727262609,1.83533421563697,1.73028281882957,1.50089571768777,1.44242736936139,1.24774166372005,0.730157078334267,0.448563257059455,1.00157649342607,1.64849525640819,0.904668992565531,0.469657751230082,0.621284086312828,1.57523364555545,0.760896567838742,1.15204620361328,1.24845432889634
"71",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546386,1.35904727262609,1.83715177845009,1.73028281882957,1.50089571768777,1.43043470376682,1.2220067752961,0.730157078334268,0.476483686932579,1.00157649342607,1.64849525640819,0.904668992565534,0.469657751230096,0.621284086312822,1.57523364555544,1.07925627503214,0.905523740328268,0.807614936203251
"72",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,0.741515922546388,1.35904727262609,1.92194788849086,1.73028281882957,1.10782194137573,0.726596877222876,0.568516026416612,0.461570648193359,0.624088563277343,1.25148386195087,1.7424102247807,1.07362661650687,0.939298189603353,1.02643806913979,1.32622205596608,0.744815567792468,1.54773126889581,2.06946492749591
"73",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546387,1.35904727262609,1.92078541994887,1.73028281882957,1.10782194137573,0.696655574958759,0.521648196004067,0.461570648193357,0.660248813807473,1.25148386195085,1.7424102247807,1.07362661650687,0.939298189603367,1.02643806913979,1.32622205596609,1.53278978135851,0.994785988167544,1.41452317010789
"74",8.17309688254831,7.41750015751008,4.33594107413077,1.51340531329719,0.741515922546386,1.35904727262609,1.83831798600394,1.73028281882957,1.50089571768777,1.43083287030482,1.21741708261098,0.730157078334265,0.485550369955203,1.00157649342606,1.64849525640818,0.877232551574709,0.631911229605627,0.742385233729339,0.989184125264487,0.76661163626365,0.831370339464787,1.16517398864266
"75",8.17309688254831,7.41750015751008,4.33594107413077,1.5134053132972,0.741515922546387,1.35904727262609,1.83822138676038,1.73028281882957,1.50089571768777,1.43280112435659,1.22109794676526,0.730157078334259,0.481654445508832,1.00157649342607,1.64849525640819,0.877232551574708,0.631911229605624,0.742385233729339,0.989184125264486,0.541990086652232,0.555186843872071,0.839190815770349
"76",8.23486328125,5.22451989937827,4.95395700555099,1.90991526316727,1.00200720147772,1.13296145484561,1.85378616911369,2.356719824686,1.37607890966157,1.14636628994029,1.08232086139628,0.686419551236642,0.932704262217502,1.51777988009983,1.64830805829182,0.900626295988782,0.858866523293888,0.770675418883797,0.84375489063752,0.351442192540025,0.476091643910349,0.832996260951943
"77",8.23486328125,5.22451989937827,4.95395700555098,1.90991526316727,1.00200720147772,1.13296145484561,1.85359996279956,2.356719824686,1.37607890966157,1.14329790037148,1.07907967686575,0.686419551236642,0.940477561577599,1.51777988009983,1.64830805829182,0.900626295988782,0.858866523293888,0.770675418883797,0.843754890637521,0.919033658677254,0.584062211056973,0.640668984615442
