,time,atp
0,0,3.1421632193476774
1,1,3.0345722545276987
2,3,3.441251277923584
3,4,2.7308778899708432
4,5,3.0584936702952668
5,6,2.0073474083990313
6,7,2.040916896744423
7,8,2.6925032836381004
8,9,2.3398677005043513
9,10,3.657700602213542
10,11,2.955557310814951
11,12,3.6573049726277373
12,13,2.1163297574195634
13,14,2.5272572052784454
14,15,3.4920025816058167
15,16,2.5155704247690465
16,17,2.506598024952168
17,18,2.7803123271570795
18,19,3.973933356148856
19,20,3.8769652511899833
20,21,4.624904955204446
21,22,2.901889665752438
22,23,1.4802670321621738
23,24,1.9949824469430106
