,time,atp
0,0,3.1421632193476774
1,1,3.234787151377688
2,3,3.2503547783704683
3,4,2.506661603550711
4,5,2.9117361338350785
5,6,2.054501761642157
6,7,3.031017108175128
7,8,3.379585045610549
8,9,2.955095325816761
9,10,3.70837560193292
10,11,2.656499481201172
11,12,3.9402251003840782
12,13,2.83305636834921
13,14,2.7703685432774914
14,15,3.6816274737784878
15,16,3.0646831381385624
16,17,2.8845013509356425
17,18,3.4116735143346473
18,19,2.4495914291502254
19,20,3.142416928004929
20,21,3.577100076629785
21,22,2.4058184540828
22,23,1.072609369008819
23,24,1.6559144406071664
