,time,atp
0,0,2.8873852436049576
1,1,2.750865218030858
2,3,2.8026988841869214
3,4,2.5196202596028647
4,5,2.9011088158800193
5,6,2.5300572713216147
6,7,3.182425985530931
7,8,2.71939208984375
8,9,2.8709899487138606
9,10,3.3693105524236504
10,11,2.778908189877059
11,12,3.247338318082288
12,13,1.7525125612249028
13,14,2.222634084601151
14,15,2.1860066450178417
15,16,1.9656120403194244
16,17,1.4179577218409267
17,18,2.3698437928854297
18,19,3.089986420741806
19,20,3.4318289164624183
20,21,2.6960988985437924
21,22,2.231919460751277
22,23,1.0470738202676007
23,24,1.4752991193364395
