,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,3.0496675298455056
5,6,3.242071657764668
6,7,2.2808937474300985
7,8,3.33919116034024
8,9,2.8595208362140485
9,10,3.7298818424048013
10,11,2.971519676414696
11,12,3.138889081961744
12,13,2.858131917317708
13,14,3.1715596516927085
14,15,3.5031082038592576
15,16,3.4873043326444404
16,17,2.89712158203125
17,18,3.1576263427734377
18,19,5.041748410179501
19,20,5.151848958333333
20,21,4.9415693283081055
21,22,4.809740384419759
22,23,3.6452065564076834
23,24,3.8398621340832078
