,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,3.0496675298455056
5,6,3.242071657764668
6,7,2.2808937474300985
7,8,2.975201416015625
8,9,2.777760757938508
9,10,4.422737213502447
10,11,2.8653854111493646
11,12,3.396454248672877
12,13,3.040617152622768
13,14,3.633996355975116
14,15,4.864621859070257
15,16,3.224137660435268
16,17,2.657301039922805
17,18,3.4941256163550203
18,19,3.1144849433273567
19,20,3.2046092864005797
20,21,3.3267315875042924
21,22,3.518245902112735
22,23,2.898939746921345
23,24,2.3206002129448784
