,time,atp
0,0,2.8873852436049576
1,1,2.750865218030858
2,3,2.8026988841869214
3,4,2.9938324614838288
4,5,3.4393685913085936
5,6,2.7059275492864394
6,7,3.4566150343561746
7,8,2.7573048425099205
8,9,3.153076676297779
9,10,3.1970523324684117
10,11,2.850460913873488
11,12,3.318043034251143
12,13,3.042982878508391
13,14,3.6788999879515014
14,15,3.5669019362505745
15,16,3.488554654056079
16,17,3.122798374720982
17,18,3.545225306919643
18,19,4.98041087962963
19,20,5.073426513671875
20,21,4.218290595598118
21,22,3.226524070457176
22,23,2.153410800667696
23,24,3.569131148488898
