,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,2.9001174085722194
5,6,1.7310410853794642
6,7,2.715625184955019
7,8,2.940995776926288
8,9,2.9266559995453933
9,10,3.214274013743681
10,11,2.7890815049588324
11,12,2.9031747671274037
12,13,2.4651359311995966
13,14,2.1717631022135415
14,15,3.092858830723194
15,16,2.758158781090561
16,17,2.4365060874048226
17,18,3.338757701755799
18,19,0.9864908854166666
19,20,4.953855933212653
20,21,4.405206298828125
21,22,4.6524304841694075
22,23,1.509944971056952
23,24,2.882319697627315
