,time,atp
0,0,2.8873852436049576
1,1,2.750865218030858
2,3,2.8026988841869214
3,4,2.5196202596028647
4,5,2.9011088158800193
5,6,2.5300572713216147
6,7,3.182425985530931
7,8,2.71939208984375
8,9,2.8709899487138606
9,10,2.5244181315104166
10,11,2.0537800942697833
11,12,2.723316471751143
12,13,2.624012388032058
13,14,2.5987366099416476
14,15,3.1193831948673023
15,16,3.280333690154247
16,17,2.374245021654212
17,18,2.568059828674909
18,19,4.18562246900086
19,20,3.4973392486572266
20,21,3.7900133319929536
21,22,3.982898800872093
22,23,3.2011485899114884
23,24,2.75889892578125
