,time,atp
0,0,3.1421632193476774
1,1,3.0345722545276987
2,3,3.441251277923584
3,4,3.3837115380071823
4,5,3.6650544126590567
5,6,2.550788814186031
6,7,2.920560373843295
7,8,4.058746337890625
8,9,3.5173388671875
9,10,3.733509220489084
10,11,3.30705663576648
11,12,3.3389871531519395
12,13,2.8972360481070787
13,14,3.5752094268798826
14,15,4.045942744502315
15,16,4.272520751953125
16,17,3.6948307118517287
17,18,4.476008415222168
18,19,2.369589412913603
19,20,2.590641637002268
20,21,4.538550313313802
21,22,3.1529619770665325
22,23,1.9493712138354293
23,24,1.98793701898484
