,time,atp
0,0,2.8873852436049576
1,1,2.750865218030858
2,3,2.8026988841869214
3,4,2.5196202596028647
4,5,2.9011088158800193
5,6,2.256445688744114
6,7,2.0889238368965195
7,8,2.828133117976447
8,9,2.554911374125241
9,10,3.778889593676986
10,11,3.154156276157924
11,12,4.348772475298714
12,13,2.6370781489780972
13,14,2.8355420983355977
14,15,3.235661368534483
15,16,1.9692476605056624
16,17,1.9269702617938702
17,18,3.2575534500238548
18,19,4.03403508551767
19,20,4.493927857586157
20,21,4.081145368303571
21,22,4.116400824652778
22,23,2.4774937679893094
23,24,0.7792706901644483
