,time,atp
0,0,3.1421632193476774
1,1,3.234787151377688
2,3,3.2503547783704683
3,4,2.4084387058165015
4,5,2.497183570249833
5,6,2.8164706143465907
6,7,2.0225991932486718
7,8,3.023483488294813
8,9,2.439850751091452
9,10,4.41184989569699
10,11,3.0996378580729167
11,12,3.5855301920572917
12,13,2.079118897928994
13,14,2.434834550066692
14,15,4.603872364964978
15,16,3.630557378133138
16,17,2.799160261095667
17,18,3.459441434420072
18,19,4.759237289428711
19,20,3.0538878667922247
20,21,2.6575531005859374
21,22,2.4923911259092133
22,23,1.7813503202153833
23,24,1.8679025659063981
