,time,atp
0,0,3.1421632193476774
1,1,3.0345722545276987
2,3,3.441251277923584
3,4,3.3837115380071823
4,5,3.6650544126590567
5,6,2.2652019019265777
6,7,2.5547832524010894
7,8,3.2640081165793413
8,9,2.829197549412393
9,10,4.169614466225228
10,11,2.9187409627503453
11,12,3.767214193383688
12,13,2.609350989846622
13,14,3.4245819627192984
14,15,4.122054390285326
15,16,3.3270818536931817
16,17,3.366387235201322
17,18,3.607477823893229
18,19,1.3602937351573596
19,20,3.36480712890625
20,21,4.351579337284483
21,22,3.502629366787997
22,23,2.0965367485495174
23,24,3.4138107299804688
