,time,atp
0,0,3.1421632193476774
1,1,3.234787151377688
2,3,3.2503547783704683
3,4,2.506661603550711
4,5,2.9117361338350785
5,6,2.054501761642157
6,7,3.031017108175128
7,8,3.1616990831163196
8,9,2.9536271378800674
9,10,3.6478445463091416
10,11,2.5776663044936785
11,12,3.363203142072771
12,13,2.758819237183989
13,14,3.046474490545492
14,15,3.5570016499438317
15,16,3.2940595910904253
16,17,2.5934551851249035
17,18,3.1852674975837627
18,19,2.1770477294921875
19,20,4.140207774603545
20,21,4.072666334069294
21,22,2.9552501971905047
22,23,3.452191162109375
23,24,3.589810838886336
