,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,2.9001174085722194
5,6,1.7310410853794642
6,7,2.715625184955019
7,8,2.940995776926288
8,9,3.1221170840056045
9,10,4.038044968696489
10,11,2.4110651260767226
11,12,4.279217170266544
12,13,2.4674034118652344
13,14,3.1915315755208336
14,15,4.11347129128196
15,16,2.4567625952548666
16,17,2.5392135361493646
17,18,3.444132024591619
18,19,5.932008617985858
19,20,4.647478103637695
20,21,4.242774333428899
21,22,5.374582072250716
22,23,4.647829816641052
23,24,4.685174660604508
