,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,3.0496675298455056
5,6,3.242071657764668
6,7,2.2808937474300985
7,8,3.33919116034024
8,9,2.8595208362140485
9,10,3.7298818424048013
10,11,2.971519676414696
11,12,3.138889081961744
12,13,2.858131917317708
13,14,4.1845574378967285
14,15,4.076933038297784
15,16,3.577029666385135
16,17,3.179628019879578
17,18,3.162114175517907
18,19,4.631147353030041
19,20,4.50914193802521
20,21,4.450151151769301
21,22,5.211630014272837
22,23,4.321749267578125
23,24,4.913567592075893
