,time,atp
0,0,2.8873852436049576
1,1,2.750865218030858
2,3,2.8026988841869214
3,4,2.9938324614838288
4,5,3.4393685913085936
5,6,2.7059275492864394
6,7,3.4566150343561746
7,8,2.7573048425099205
8,9,3.153076676297779
9,10,3.1970523324684117
10,11,2.502317082961934
11,12,3.0371493421835343
12,13,2.607643013569846
13,14,2.7551409867558165
14,15,3.5310079167398176
15,16,2.388083298141892
16,17,2.2835150325999543
17,18,2.366853642284422
18,19,3.151936923756319
19,20,4.02384108639835
20,21,3.196579071969697
21,22,3.555895810199873
22,23,3.3827131791548295
23,24,3.617125472402185
