,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,3.087858430631868
3,4,2.844666496155754
4,5,3.761626980828901
5,6,3.0926882860137197
6,7,2.1983515307507706
7,8,2.876460025185033
8,9,2.7158640419564595
9,10,2.9049209068561423
10,11,2.2218828804885287
11,12,3.409188500062667
12,13,2.652151612422926
13,14,2.5699537891452597
14,15,3.3296668312766333
15,16,2.5343076818129595
16,17,2.7548976800380607
17,18,4.352638244628906
18,19,0.828154869799344
19,20,3.313873291015625
20,21,4.041278839111328
21,22,3.798721477549563
22,23,0.8278245471772694
23,24,2.4803434371948243
