,maxAmp,medianATP,maxATP,minATP,lastATP
0,6.984172430105778,2.88738524360496,4.03753390842014,2.11115025992345,3.68192705426897
1,6.679126071648407,2.98131902389243,4.75923728942871,1.78135032021538,1.8679025659064
2,6.758012707733209,2.87646002518503,4.35263824462891,0.827824547177269,2.48034343719482
3,9.107864555054409,3.15762634277344,5.15184895833333,2.2808937474301,3.83986213408321
4,10.937144056806059,2.9769532157586,5.01009147397933,0.0,0.169958625520979
5,6.5730190807265965,3.0345722545277,4.26670357840402,0.556490766323679,0.817193849167957
6,11.23716662370616,3.32895024617513,5.91217562047447,2.70592754928644,4.83586589182456
7,6.205746103045643,3.19705233246841,5.07342651367188,2.1534108006677,3.5691311484889
8,6.551344700185433,3.17281323809956,4.86572621663412,2.2808937474301,4.08674694242932
9,3.412311290660354,3.14216321934768,4.14020777460355,2.05450176164216,3.58981083888634
10,3.9657992333076026,2.54243778801052,3.25757238367102,0.86256498856978,2.00979983011882
11,5.441994253970109,3.23478715137769,4.98824435763889,1.75636506080627,1.75636506080627
12,5.373890372705109,3.32349022398604,4.37571477890015,1.79072776207557,1.79072776207557
13,10.023426111844005,3.49472573362751,7.34503930462293,2.84466649615575,3.53219145937905
14,5.466289629804486,2.88231969762731,4.95385593321265,0.986490885416667,2.88231969762731
15,4.966628853656998,2.5665555259054,4.00879473005022,1.18028243215461,1.49956156121284
16,4.132742193507433,2.80473519634727,3.66505441265906,1.15461218403113,1.44393102806735
17,8.656027912311634,3.10468615198428,4.31209048709354,0.54015015582649,1.28912115097046
18,13.103883841385166,3.04632834888442,4.48454848579738,0.265058263142901,0.894554138183593
19,5.705050283115836,3.03930318580483,3.90194927014803,1.04564950821248,2.4129387488732
20,6.981442451628787,2.64613204883738,4.08994153081154,0.0891156858868069,1.99732801649306
21,8.330932521312983,3.14216321934768,5.30796931340144,2.17262718894265,2.68098876953125
22,5.818501929257131,3.19705233246841,4.9863536867321,2.38801814307851,4.59971498639396
23,5.131133382549172,3.33898715315194,4.5385503133138,1.94937121383543,1.98793701898484
24,4.438770492313341,2.70574012774568,3.77967647084019,1.07557890994615,1.07557890994615
25,5.838646169875512,2.70133877015923,3.43182891646242,1.0470738202676,1.47529911933644
26,4.554178360973936,3.39062890074307,4.5137949625651,2.26520190192658,3.39062890074307
27,7.099541028273335,3.57520942687988,5.81592732450388,2.55078881418603,3.67302222000925
28,8.879707292703436,2.61057058194789,4.43439641345147,0.282274098072238,1.65422995885213
29,10.341651371837049,3.4273416585785,5.02246395572201,2.00734740839903,3.56913115599445
30,5.221686321037057,3.23478715137769,4.32686962890625,1.92466859047457,1.92466859047457
31,3.8809153518638055,2.88738524360496,3.7616269808289,1.97912170021397,1.98205986022949
32,4.348820310919869,2.88738524360496,4.24338744286777,1.71308337796119,3.39749749331551
33,11.012854585349576,3.10988452673254,5.93200861798586,1.73104108537946,4.68517466060451
34,12.981308659167905,3.10308186049409,5.93200861798586,1.73104108537946,5.40944135616987
35,8.767300161357701,2.88345906202217,3.98383025085034,0.0525550541124838,1.08025890149568
36,8.981167086663977,3.25035477837047,5.55188567944745,1.86416461510572,3.87531181691224
37,6.560754623563751,2.9031747671274,4.2439603805542,1.73104108537946,3.65580477779859
38,5.273510323843506,3.26400811657934,4.52418768797682,2.26520190192658,2.39932624329912
39,11.438306830118803,2.87098994871386,6.11917963716173,1.41795772184093,4.43138943338222
40,10.495701820352814,2.87098994871386,6.11917963716173,1.41795772184093,4.6361201812862
41,9.263093818978337,3.03249754729094,4.90665949041193,1.73104108537946,3.59860510113596
42,5.807520167344798,2.5665555259054,3.64050104754612,1.03497314453125,2.29904626916956
43,4.928866759933435,3.221835358042,5.13584719422043,1.786664629316,3.34444702148438
44,7.807742494081192,2.84728053358735,4.62490495520445,1.77248373376318,1.9298580854367
45,7.241670500035848,3.05849367029527,4.73619937200616,2.00734740839903,3.31446495834662
46,11.333736792494399,3.0345722545277,6.2430990713614,1.1470829225936,2.48643203609246
47,10.039146715670508,3.05849367029527,6.2430990713614,1.56979184458918,2.40677604229998
48,8.154716124793127,3.2534939818587,5.1446533203125,2.05450176164216,3.75041695926966
49,6.895585000820887,3.25035477837047,5.12249470648364,1.70311342436692,2.67380440667503
50,8.41673529068182,3.11019150987803,5.39897166899521,1.44607438191329,2.71258664014863
51,6.713464719990992,2.88738524360496,4.49392785758616,1.92697026179387,3.61224988711778
52,9.631376569185917,2.8355420983356,4.49392785758616,0.779270690164448,0.779270690164448
53,6.317052788518607,2.73087788997084,4.23796932513897,0.898711150547244,0.898711150547244
54,8.238601551502374,2.6925032836381,4.23796932513897,0.0996661186218268,0.933814697265625
55,6.698152055734096,3.26400811657934,4.5519765218099,0.43869365345348,2.58696251584772
56,6.1043077751132095,3.4245819627193,5.13666399787454,2.26520190192658,4.1000331824934
57,7.7813581012617075,2.90110881588002,4.54489567454268,2.05378009426978,3.618701171875
58,10.736803489451853,3.18893839518229,6.14720841950061,2.2808937474301,4.7231210561899
59,9.77143268307181,3.18893839518229,6.14720841950061,2.2808937474301,3.75026810257523
60,7.703668937261214,2.75086521803086,3.82389512952867,0.948175613194296,0.948175613194296
61,4.444837725841977,2.77817789713542,3.86248016357422,1.05350226324958,3.86248016357422
62,8.970943426950328,2.63290389295648,4.73711140950521,0.0455509683360224,0.848160058916403
63,9.621323433509124,3.34137425278172,5.02246395572201,2.00734740839903,2.85407093083747
64,5.676881830883462,3.15307667629778,5.05729742809734,2.27102296248726,3.61971254701968
65,5.841490784201091,3.15307667629778,5.05729742809735,2.38801814307851,3.48517327559622
66,11.273485295945566,3.22968052650721,6.94209926334892,2.2808937474301,4.81716466103831
67,10.54503893254848,3.18295737469995,6.94209926334892,2.2808937474301,3.57926441293902
68,11.18035112682167,2.84208524896857,4.07703462758458,5.37512103743942e-16,5.37512103743942e-16
69,11.177528088315372,2.84208524896857,4.07703462758459,1.66911653267856e-15,0.0309773262389411
70,7.224442032025349,3.11104072902513,4.4780403197281,1.36437885796846,1.36437885796846
71,8.906866029424666,3.11104072902513,4.4780403197281,0.540604702261995,0.637279952781787
72,6.497842295960378,2.84856295664982,4.15366002133018,1.73104108537946,3.91352532834423
73,7.043580805790404,2.66721110441247,4.15366002133018,0.358078904039281,1.6080833586636
74,5.514966895051731,3.42207312950721,5.20467311314174,2.41652363744275,3.82450635505445
75,7.648887960030071,3.23478715137769,4.77133023536811,1.28582727341425,1.36249107171681
76,8.437776036919457,3.25035477837047,5.65382209461406,2.02259919324867,3.4127390192843
77,3.475086906222778,2.55389065212674,3.47214729234528,1.90646653678549,2.58711707643173
78,4.631899940217374,2.53005727132161,3.47214729234528,1.28472174219338,1.89110116397633
79,6.034861739443888,2.22079400133434,2.9104871837371,0.945023467575294,1.89247180045919
80,6.158545142740909,2.22079400133434,2.9104871837371,0.145258924696181,1.33264641039299
81,6.7107504300592815,2.80269888418692,4.12826652813675,0.352100270589193,1.58040470271916
82,6.5685050587838125,3.0345722545277,4.29525756835938,0.751231833680032,2.92660767492587
83,8.258350195745296,2.97520141601562,5.54459381103516,0.51379068488749,1.33580408687085
84,5.098112349677869,2.6643706522875,3.67196183352126,1.23941572507223,2.24783839735874
85,10.72930999895717,3.25035477837047,6.57264340469261,2.05450176164216,4.35192112464689
86,10.46783278501591,3.25035477837047,6.5726434046926,2.05450176164216,4.09552303361304
87,9.055291331652736,3.48288807970412,5.3985232160391,2.65258285102494,5.08829540043921
88,7.977401740772972,3.48016789954478,5.3985232160391,2.65258285102494,4.40655237314652
89,8.610735950421514,3.38371153800718,5.22736672794118,2.17262718894265,4.5818469555347
90,9.32639244474925,3.38371153800718,5.22736672794118,2.17262718894265,4.82908597905585
91,6.598045003262072,3.23478715137769,5.12592753958195,1.9366438645583,2.8099399395843
92,3.9713883599188025,2.65718817956669,4.15567598728775,1.73104108537946,2.55515451142282
93,5.309188310935602,2.27838215335623,3.14653583601409,0.866272636081861,0.885956805685292
94,5.97997922448978,3.25035477837047,5.22461175918579,2.02259919324867,3.91374310243477
95,7.125886764499088,3.14216321934768,4.52659219770289,1.02606948326374,1.02606948326374
96,8.263232551353374,3.23478715137769,5.65382209461406,1.28067808408995,1.28067808408995
97,6.959287459708695,2.26886763939491,4.14807862662227,0.139290239683977,0.617375415304433
98,5.8774744951592535,2.26886763939491,4.14807862662227,1.05630104013737,1.33938831278027
99,7.093968237550842,2.63437039044929,3.46722173923399,0.121292692716006,1.54939033449158
100,7.693091109264083,2.66259685437659,3.46722173923399,0.121292692716009,0.702084914497707
101,9.154587590935725,3.0345722545277,4.29525756835937,0.485633100388369,0.537691116333008
102,8.550430728923082,3.0345722545277,4.29525756835937,0.485633100388368,1.1557179714771
103,5.535952705635375,2.95555731081495,4.54520613423894,0.639613676606939,2.41128881835937
104,5.594120895521874,3.0017702176181,4.54520613423894,0.639613676606941,1.21911878083882
105,10.604661232913918,3.12432741153777,5.7836664671539,2.08892383689652,4.69115472090872
106,10.33315806453589,3.10986537640585,5.7836664671539,2.08892383689652,4.21530595259233
107,5.303503936731678,2.75086521803086,3.50901405484069,0.575704141628524,1.56485571715509
108,5.127255847883033,2.75086521803086,3.50901405484069,0.575704141628523,1.97403640047126
109,7.9866619702440955,2.90188966575244,4.62490495520445,1.48026703216217,1.99498244694301
110,5.785730478677041,3.38371153800718,4.88508436414931,2.26520190192658,4.10964136538298
111,9.656044437697686,2.77832183078747,3.65770060221354,-2.30009842474845e-16,0.022733319337201
112,9.592928335074731,2.77832183078747,3.65770060221354,-2.85529459623945e-17,0.0886341265052741
113,5.107649939413659,2.80269888418692,4.18562246900086,2.05378009426978,2.75889892578125
114,9.06470532557717,2.90110881588002,4.5454836609543,2.05378009426978,4.5454836609543
115,4.949467609651361,3.5150164023213,4.563209610756,2.34504309980384,3.47653102874756
116,5.240155128025393,3.5150164023213,4.563209610756,2.34504309980384,2.4748456036603
117,8.24221611410456,3.27705719511388,5.09092173181978,2.02259919324867,3.9770411972172
118,6.401026215782041,2.95555731081495,3.98383025085034,0.0629689642723597,0.222696791303919
119,6.329587081086324,2.95555731081495,3.98383025085034,0.0629689642723598,0.373572074326894
120,7.22838506257921,3.12289165628367,5.11765189792799,1.85940793481204,3.12289165628367
121,5.599893544222952,2.69093088860059,4.23261799304013,1.75677531289413,2.13575182462993
122,5.068579213751296,2.56239403991521,3.63267881478836,1.05200455405495,1.52279798951868
123,4.944320079545678,3.1245400199677,4.6852830969769,2.15137997795554,2.80329870408581
124,5.184635186551744,2.99383246148383,3.77564582271852,1.6233036954638,3.56913113594055
125,6.077327951412656,2.53937416888298,4.36630478725638,0.904380469486631,2.059432665507
126,4.959696988366802,3.01003204830109,4.80885579035832,2.19835153075077,3.64760916573661
127,4.9960964441646025,3.36480712890625,4.35157933728448,1.36029373515736,3.41381072998047
128,4.040285276070151,2.72756561279297,4.10724162497716,2.26520190192658,2.69101118143632
129,4.8062080762359045,3.11448494332736,4.86462185907026,2.14488425183652,3.14229013727999
130,4.6254401119480395,2.8960757705061,4.12826652813675,0.352100270589193,3.97247987634995
131,9.481222732232496,3.25035477837047,5.55188567944745,2.02259919324867,3.31831736010174
132,8.770090459530325,2.73087788997084,4.18737311112253,0.426056102582604,0.426056102582604
133,7.648250065210656,2.95555731081495,4.20710376424527,1.37816830131951,2.55617134302043
134,8.645553421662738,2.90110881588002,4.54489567454268,2.05378009426978,3.96352553949124
135,6.628809456839169,3.25035477837047,4.77133023536811,2.02259919324867,3.43884350439746
136,7.193347535190641,2.70592754928644,3.67196183352126,0.593967646768648,2.8764050801595
137,6.863278555126198,3.24057584195524,5.13584719422043,2.26520190192658,3.9915894276997
138,6.132200609359899,3.07351536426729,5.13584719422043,1.58520086880388,1.58520086880388
139,9.991679636420578,3.09909639580305,4.26935838268649,0.145825675039581,1.13760871561165
140,6.430941802372364,2.5665555259054,4.1751229422433,0.553080240885417,4.1751229422433
141,7.857891457017435,2.5665555259054,3.95652858873936,0.103478057043894,0.103478057043894
142,8.929992815900471,3.26400811657934,5.30198567708333,2.26520190192658,4.17770604929213
143,5.489238521289483,3.14216321934768,4.47734671927787,1.02812795639038,2.91323484857398
144,8.583755715506083,3.19438864968039,5.53382873535156,2.2808937474301,5.00225830078125
145,9.128203931980634,3.1943886496804,5.2190430896117,2.2808937474301,4.03726710630267
146,5.612722654994107,3.28525072907748,4.94230021601138,1.36669342041016,3.66984545494899
147,7.774858590991543,3.12799827001428,5.05644438001845,2.00734740839903,3.48676262279548
148,5.382214690018207,3.09479642201619,4.52789742606027,2.00734740839903,3.27514374122191
149,9.049007615571371,3.03412034776476,4.73619937200616,1.05960359244511,2.52766479492188
150,8.4866628883666,3.25035477837047,5.08337862197667,2.05450176164216,4.41684459966455
151,8.681310393043635,3.04394980037913,3.89382969249379,0.393332389936055,0.393332389936055
152,2.587927692824319,2.85169011896307,3.59295928612184,2.37406283291903,3.59295928612184
153,5.7631094553250275,2.8794573615579,3.66505441265906,0.708065091646635,1.40645980834961
154,12.379347922785358,3.11962564482944,5.802685546875,2.2808937474301,5.06291569890203
155,3.6066794408380565,2.97291627648759,4.41960150824653,2.37406283291903,4.41960150824653
156,7.030118741137227,3.19705233246841,4.88100965095289,2.38801814307851,4.24691451223273
157,8.48376107677239,3.48016789954478,6.10855340957642,2.65258285102494,4.87500719901843
