"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"23",3.14216321934768,3.0345722545277,3.32444093247051,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.82919754941239,4.16961446622523,2.91874096275035,3.10228261639995,2.17262718894265,2.62347431424297,4.47274107852225,3.84602752445251,2.86017199530118,2.93114540793679,3.37515656844429,4.86315171983507,5.28381729125976,5.30796931340144,2.96712674708725,2.68098876953125
"24",2.88738524360496,2.75086521803086,3.34385330769525,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.45661503435617,2.75730484250992,3.15307667629778,3.19705233246841,2.85046091387349,3.31804303425114,2.38801814307851,3.14253931651915,4.24963277743008,3.23970292924761,3.19243417135099,3.3863410949707,2.52215872870551,4.78314741267714,3.78274224728954,4.9863536867321,3.66706310863226,4.59971498639396
"25",3.14216321934768,3.0345722545277,3.28304652618991,3.44125127792358,3.38371153800718,3.66505441265906,2.55078881418603,2.92056037384329,4.05874633789062,3.5173388671875,3.73350922048908,3.30705663576648,3.33898715315194,2.89723604810708,3.57520942687988,4.04594274450232,4.27252075195312,3.69483071185173,4.47600841522217,2.3695894129136,2.59064163700226,4.5385503133138,3.15296197706653,1.94937121383543,1.98793701898484
"26",2.88738524360496,3.04632834888442,2.70574012774568,2.44751951680381,2.61057058194789,2.90011740857222,1.73104108537946,2.26886763939491,2.83841856082756,2.5665555259054,2.88776429058754,2.26229411488298,3.20007571658573,2.25625544009001,2.39928740664467,2.9143892176011,2.65718817956669,2.32780689304158,2.99530284792878,2.74532623291016,3.07442454392997,3.77967647084019,3.4785050661755,1.19330707778279,1.07557890994615
"27",2.88738524360496,2.75086521803086,2.70133877015923,2.80269888418692,2.51962025960286,2.90110881588002,2.53005727132162,3.18242598553093,2.71939208984375,2.87098994871386,3.36931055242365,2.77890818987706,3.24733831808229,1.7525125612249,2.22263408460115,2.18600664501784,1.96561204031942,1.41795772184093,2.36984379288543,3.08998642074181,3.43182891646242,2.69609889854379,2.23191946075128,1.0470738202676,1.47529911933644
"28",3.14216321934768,3.0345722545277,3.39909335808298,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.82919754941239,4.16961446622523,2.91874096275035,3.76721419338369,2.60935098984662,3.4245819627193,4.12205439028533,3.32708185369318,3.35751772598482,3.93109800757431,2.79830883658506,4.09283022337322,4.5137949625651,4.1519526554988,3.42352693997897,3.39062890074307
"29",3.14216321934768,3.0345722545277,3.44851055968556,3.44125127792358,3.38371153800718,3.66505441265906,2.55078881418603,2.92056037384329,4.05874633789062,3.5173388671875,3.73350922048908,3.30705663576648,3.33898715315194,2.89723604810708,3.57520942687988,4.04594274450232,4.27252075195312,3.69483071185173,4.47600841522217,4.50519196883492,4.3315647072988,5.81592732450388,3.92695926186817,3.35918224559111,3.67302222000925
"30",2.88738524360496,3.04632834888442,2.68456740094349,2.44751951680381,2.61057058194789,2.90011740857222,1.73104108537946,2.26886763939491,2.83841856082756,2.5665555259054,2.88776429058754,2.26229411488298,3.00397581973318,1.84764512204333,1.61288638231231,2.30669743964013,2.40428003196508,3.14344482421875,2.66668085691308,4.43439641345147,3.75265823433933,3.14956495496962,1.95619535900298,0.282274098072238,1.65422995885213
"31",3.14216321934768,3.0345722545277,3.4273416585785,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.7275146484375,2.97695321575859,3.37859068525598,2.75361633300781,4.36514609200614,3.23317581286533,3.49446458082932,3.86868223209971,3.72729418205492,3.34137425278172,3.5750328448179,5.02246395572201,4.98635660807292,4.1648369021532,4.91965304076217,3.46285486933011,3.56913115599445
"32",3.14216321934768,3.23478715137769,3.13157178779602,3.25035477837047,2.4084387058165,2.49718357024983,2.81647061434659,2.02259919324867,3.74557366169674,3.19343836167279,3.27705719511388,2.55623318501656,4.28646987743592,2.52995750552318,2.60813903808594,4.18457196209882,3.56730729442532,3.43948974609375,3.361401544101,4.32686962890625,3.52433066331703,3.52815860896916,3.3377158006831,2.39434301073306,1.92466859047457
"33",2.88738524360496,3.04632834888442,2.82304645989976,3.08785843063187,2.84466649615575,3.7616269808289,3.09268828601372,2.19835153075077,3.25754378327226,2.74706115722656,3.43271467989723,2.63364577019352,3.37769360812205,2.05106815821688,2.72286942753479,3.51049160216906,3.06634831832627,2.13573937049279,3.22228698730469,2.11306436945883,2.98073054722377,2.95996310186724,2.66180727897434,1.97912170021397,1.98205986022949
"34",2.88738524360496,2.75086521803086,2.91564200645339,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.20322560277478,3.05368293313419,2.30080698602211,3.23230858672437,2.83566093444824,3.46722173923399,1.94627140590123,2.34535511753015,3.03585205078125,2.42297397764389,2.12565126672255,2.55623813551299,1.71308337796119,3.69900828394397,4.24338744286777,4.19778636425217,2.61931850820939,3.39749749331551
"35",2.88738524360496,3.04632834888442,3.10988452673254,2.44751951680381,2.61057058194789,2.90011740857222,1.73104108537946,2.71562518495502,2.94099577692629,3.1221170840056,4.03804496869649,2.41106512607672,4.27921717026654,2.46740341186523,3.19153157552083,4.11347129128196,2.45676259525487,2.53921353614936,3.44413202459162,5.93200861798586,4.6474781036377,4.2427743334289,5.37458207225072,4.64782981664105,4.68517466060451
"36",2.88738524360496,3.04632834888442,3.10308186049409,2.44751951680381,2.61057058194788,2.90011740857222,1.73104108537946,2.71562518495502,2.94099577692629,3.12211708400561,4.03804496869649,2.41106512607672,4.27921717026654,2.46740341186523,3.19153157552083,4.11347129128196,2.45676259525487,2.53921353614936,3.44413202459162,5.93200861798586,4.6474781036377,4.85143439324348,5.66000022635555,5.48130721619675,5.40944135616987
"37",3.14216321934768,3.0345722545277,3.25277226263045,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.65770060221354,2.95555731081495,3.37471662248884,2.77832183078747,3.30677877153669,3.98383025085034,3.11019150987804,2.88345906202217,3.20230774960275,1.96975872625454,2.39958787541901,2.45872676454741,0.841393447503811,0.0525550541124838,1.08025890149568
"38",3.14216321934768,3.23478715137769,3.40539973426816,3.25035477837047,2.4084387058165,2.49718357024983,2.81647061434659,2.02259919324867,3.74557366169674,3.19343836167279,3.13043017578125,2.74725125104013,3.57429444556143,2.8887772993608,3.00075854285288,4.08485299102531,3.65172043521847,3.85717527658347,3.57698311941964,4.98440187082351,5.55188567944745,4.68878623004599,3.28051174388212,1.86416461510572,3.87531181691224
"39",2.88738524360496,3.04632834888442,2.90113679873496,2.44751951680381,2.61057058194788,2.90011740857222,1.73104108537946,2.71562518495502,2.94099577692629,2.92665599954539,3.21427401374368,2.78908150495883,2.9031747671274,2.4651359311996,2.50615362473476,3.60925655553837,2.79147944559578,2.98618142646655,3.44915021052126,3.86499495733352,4.10813319126022,4.2439603805542,3.65329844557394,2.74308762594918,3.65580477779859
"40",3.14216321934768,3.0345722545277,3.32754190700051,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.82919754941239,4.16961446622523,2.91874096275035,3.76721419338369,2.95384405226935,3.1672758879485,3.59577393763274,3.44966957785866,3.12550465653582,3.11621071144387,3.77565689086914,4.52418768797682,4.23125592400046,4.17872435657691,2.90806269645691,2.39932624329912
"41",2.88738524360496,2.75086521803086,2.96713045253015,2.80269888418692,2.51962025960287,2.90110881588002,2.53005727132161,3.18242598553093,2.71939208984375,2.87098994871386,3.36931055242365,2.77890818987706,3.24733831808229,1.7525125612249,2.22263408460115,2.18600664501784,1.96561204031942,1.41795772184093,2.36984379288543,4.91065127724095,6.11917963716173,4.45417430788972,4.44616896106351,3.66541456139606,4.43138943338222
"42",2.88738524360496,2.75086521803086,2.9653151741983,2.80269888418692,2.51962025960287,2.90110881588002,2.53005727132161,3.18242598553093,2.71939208984375,2.87098994871386,3.36931055242365,2.77890818987706,3.24733831808229,1.7525125612249,2.22263408460115,2.18600664501784,1.96561204031942,1.41795772184093,2.36984379288543,4.91065127724095,6.11917963716173,3.95490121150362,3.66189609484726,4.01605857993072,4.6361201812862
"43",2.88738524360496,3.04632834888442,2.9801016906146,2.44751951680381,2.61057058194789,2.90011740857222,1.73104108537946,2.71562518495502,2.94099577692629,2.92665599954539,3.21427401374368,2.78908150495883,3.84710920349625,2.68886369429294,3.22255197020389,4.00877451673846,3.6131584754357,2.5041054739079,3.03249754729094,4.85940933227539,4.57103766594734,4.3675058218149,4.90665949041193,3.45550629586885,3.59860510113596
"44",2.88738524360496,3.04632834888442,2.47605491641392,2.44751951680381,2.61057058194789,2.90011740857222,1.73104108537946,2.26886763939491,2.83841856082756,2.5665555259054,2.88776429058754,2.26229411488298,3.00397581973318,1.84764512204334,1.61288638231231,2.30669743964013,2.40428003196508,2.80276214599609,2.6755608452691,3.05234999067328,3.64050104754612,1.72514267598302,2.57263476228061,1.03497314453125,2.29904626916956
"45",3.14216321934768,3.0345722545277,3.221835358042,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.53621746560802,3.00909886853448,2.72756561279297,3.24057584195524,2.36020018722837,2.94508405412946,4.89193925701204,3.07351536426729,2.89956270415207,3.25213978591474,5.13584719422043,4.0541807148791,3.49363564258784,3.82262827555339,1.786664629316,3.34444702148438
"46",3.14216321934768,3.0345722545277,3.09564924877994,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.65770060221354,2.95555731081495,3.65730497262774,2.11632975741956,2.52725720527844,3.49200258160582,2.51557042476905,2.50659802495217,2.78031232715708,3.97393335614886,3.87696525118998,4.62490495520445,2.84728053358735,1.77248373376318,1.9298580854367
"47",3.14216321934768,3.0345722545277,3.25980505245281,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.65770060221354,2.95555731081495,3.65730497262774,2.11632975741956,2.52725720527844,3.03412034776476,3.37502202299452,2.70392756675606,3.27941739169034,4.17164494441106,4.73619937200616,4.47118749373998,3.57344627380371,2.83108696570763,3.31446495834662
"48",3.14216321934768,3.0345722545277,3.33592156949394,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.421281530502,2.92023512896369,3.29043970352564,2.26849896720286,2.72204769358915,2.99567706133868,3.35146579494724,3.13584998058297,4.18579451445561,6.2430990713614,4.759902012201,4.55629055316632,1.99818576910557,1.1470829225936,2.48643203609246
"49",3.14216321934768,3.0345722545277,3.37488168557091,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.42128153050199,2.9202351289637,3.29043970352564,2.26849896720286,2.72204769358915,2.99567706133868,3.35146579494724,3.13584998058297,4.18579451445561,6.2430990713614,4.75990201220101,4.55629055316632,3.87490430928893,1.56979184458918,2.40677604229998
"50",3.14216321934768,3.23478715137769,3.46208174451937,3.25035477837047,2.50666160355071,2.91173613383508,2.05450176164216,3.03101710817513,3.16169908311632,2.95362713788007,3.64784454630914,2.97746901544149,3.30594278971354,3.19737934862447,3.2534939818587,4.47734671927787,3.84735059738159,3.29809065193966,3.37476978686032,3.32726908839026,4.5667461926424,5.12249470648365,5.1446533203125,3.10500895182292,3.75041695926966
"51",3.14216321934768,3.23478715137769,3.43993319536,3.25035477837047,2.50666160355071,2.91173613383508,2.05450176164216,3.03101710817513,3.16169908311632,2.95362713788007,3.64784454630914,2.97746901544148,3.30594278971354,3.19737934862447,3.2534939818587,4.47734671927787,3.84735059738159,3.29809065193966,3.37476978686032,3.32726908839026,4.5667461926424,5.12249470648364,3.81847269026959,1.70311342436692,2.67380440667503
"52",3.14216321934768,3.0345722545277,3.37495662915825,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.65770060221354,2.95555731081495,3.37471662248884,2.77832183078747,3.30677877153669,3.98383025085034,3.11019150987803,2.88345906202217,3.20230774960275,4.46476886653099,5.12307640814012,5.39897166899521,4.25378094841452,1.44607438191329,2.71258664014863
"53",2.88738524360496,2.75086521803086,2.94723850509382,2.80269888418692,2.51962025960287,2.90110881588002,2.25644568874411,2.08892383689652,2.82813311797645,2.55491137412524,3.77888959367699,3.15415627615792,4.34877247529872,2.6370781489781,2.8355420983356,3.23566136853448,1.96924766050566,1.92697026179387,3.25755345002385,4.03403508551767,4.49392785758616,4.08114536830357,3.7937978479984,2.67966989370493,3.61224988711778
"54",2.88738524360496,2.75086521803086,2.86986305838291,2.80269888418692,2.51962025960286,2.90110881588002,2.25644568874411,2.08892383689652,2.82813311797645,2.55491137412524,3.77888959367699,3.15415627615792,4.34877247529871,2.6370781489781,2.8355420983356,3.23566136853448,1.96924766050566,1.92697026179387,3.25755345002386,4.03403508551767,4.49392785758616,4.08114536830357,4.11640082465278,2.47749376798932,0.779270690164448
"55",3.14216321934768,3.0345722545277,3.02639157139655,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.42128153050199,2.92023512896369,3.29043970352564,2.43368029472156,2.63290389295648,2.64613204883738,2.52278027190684,2.16002922251745,2.89898033781425,1.56810744265293,3.35110857187073,4.23796932513897,3.96137846717539,2.11026705228366,0.898711150547244
"56",3.14216321934768,3.0345722545277,3.0869236986932,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.42128153050199,2.92023512896369,3.29043970352564,2.43368029472155,2.63290389295648,2.64613204883738,2.52278027190684,2.16002922251745,2.89898033781425,1.56810744265293,3.35110857187072,4.23796932513897,1.54576345590445,0.0996661186218268,0.933814697265625
"57",3.14216321934768,3.0345722545277,3.21538814010524,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.82919754941239,4.16961446622523,2.91874096275035,3.76721419338369,2.60935098984662,3.4245819627193,4.12205439028533,4.52748786078559,3.14873926263106,3.33901612863601,2.62624702103641,4.5519765218099,3.88465353527909,3.4740383750514,0.43869365345348,2.58696251584772
"58",3.14216321934768,3.0345722545277,3.48981443122798,3.44125127792358,3.38371153800718,3.66505441265906,2.26520190192658,2.55478325240109,3.26400811657934,2.82919754941239,4.16961446622523,2.91874096275035,3.76721419338369,2.60935098984662,3.4245819627193,4.12205439028533,3.32708185369318,3.35751772598482,3.93109800757431,2.79830883658506,4.41601426866319,4.46256649619655,5.13666399787454,3.6347614924113,4.1000331824934
"59",2.88738524360496,2.75086521803086,2.95894417680894,2.80269888418692,2.51962025960287,2.90110881588002,2.53005727132161,3.18242598553093,2.71939208984375,2.87098994871386,2.52441813151042,2.05378009426978,2.72331647175114,2.62401238803206,2.82604108537946,3.74994308884079,3.19351646227714,3.08161405675551,2.91626888943702,4.08787318638393,4.54489567454268,3.9963219445031,3.79213746126033,3.72412348728554,3.618701171875
"60",2.88738524360496,3.04632834888442,3.00353419575176,2.44751951680381,2.61057058194788,3.0496675298455,3.24207165776467,2.2808937474301,3.33919116034024,2.85952083621405,3.18893839518229,2.78367481720753,3.57780626085069,2.98404981269211,3.20587344285918,3.17636491952698,3.34125210946066,3.04032240647536,3.83603854709201,6.14720841950061,4.49332519531251,4.06994008209746,4.92153480931332,4.4970468374399,4.7231210561899
"61",2.88738524360496,3.04632834888442,3.03221228647437,2.44751951680381,2.61057058194789,3.0496675298455,3.24207165776467,2.2808937474301,3.33919116034024,2.85952083621405,3.18893839518229,2.78367481720753,3.5778062608507,2.98404981269211,3.20587344285918,3.17636491952698,3.34125210946066,3.04032240647536,3.83603854709202,6.14720841950061,4.49332519531251,4.06994008209746,5.14462542790239,3.60275409405048,3.75026810257523
"62",2.88738524360496,2.75086521803086,2.74106100688522,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.20322560277478,3.05368293313419,2.30080698602211,3.15042573168762,2.40469056622112,1.9918792488039,2.06288712508195,2.59923875188253,3.38733973128072,2.70431658865392,2.52857268258427,3.82389512952867,3.04418446659263,3.55117062488234,3.78328728926809,1.60274078886388,1.3424469994717,0.948175613194296
"63",2.88738524360496,2.75086521803086,2.77391651426838,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.45661503435617,2.75730484250992,3.15307667629778,3.19705233246841,2.50231708296193,3.03714934218353,2.77817789713542,2.37406283291903,3.06786132014655,2.97291627648759,2.80945103769084,2.74864317241468,2.44264097240459,1.05350226324958,2.34846648005129,2.58355006886952,1.84865059881854,3.86248016357422
"64",3.14216321934768,3.0345722545277,2.57293361792718,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.6925032836381,2.33986770050435,3.42128153050199,2.92023512896369,3.29043970352564,2.43368029472155,2.63290389295648,2.64613204883738,2.52278027190684,2.16002922251745,2.89898033781425,2.18064371744792,4.73711140950521,2.49802875102347,2.02645589192708,0.0455509683360224,0.848160058916403
"65",3.14216321934768,3.0345722545277,3.37601050680931,3.44125127792358,2.73087788997084,3.05849367029527,2.00734740839903,2.04091689674442,2.7275146484375,2.9769532157586,3.37859068525598,2.75361633300781,4.36514609200614,3.23317581286533,3.49446458082933,3.86868223209971,3.72729418205493,3.34137425278172,3.5750328448179,5.02246395572201,4.98635660807292,4.1648369021532,4.91965304076217,2.3970661313515,2.85407093083747
"66",2.88738524360496,2.75086521803086,2.99532141275469,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.45661503435618,2.75730484250992,3.15307667629778,3.19705233246841,2.85046091387349,3.31804303425114,2.38801814307851,3.14253931651914,4.24963277743008,3.23970292924761,2.81213224777068,3.33071319150253,5.05729742809734,4.59250261683664,4.57709519406582,3.41818138860887,2.27102296248726,3.61971254701968
"67",2.88738524360496,2.75086521803086,2.98816314009801,2.80269888418692,2.99383246148383,3.43936859130859,2.70592754928644,3.45661503435617,2.75730484250992,3.15307667629778,3.19705233246841,2.85046091387349,3.31804303425114,2.38801814307851,3.14253931651914,4.24963277743007,3.23970292924761,2.81213224777067,3.33071319150253,5.05729742809735,4.59250261683664,4.57709519406583,3.41818138860887,2.6505126953125,3.48517327559622
"68",2.88738524360496,3.04632834888442,3.22968052650721,2.44751951680381,2.61057058194789,3.04966752984551,3.24207165776467,2.2808937474301,3.33919116034024,2.85952083621405,3.7298818424048,2.9715196764147,3.13888908196174,2.85813191731771,4.18455743789672,4.07693303829778,3.57702966638514,3.17962801987958,3.16211417551791,4.63114735303004,6.94209926334892,4.23157423702791,5.29531191639691,3.69205988890736,4.81716466103831
