,maxFreq,medianATP,maxATP,minATP,lastATP
0,25.16233064033722,2.88738524360496,4.03753390842014,2.11115025992345,3.68192705426897
1,50.32466128067444,2.98131902389243,4.75923728942871,1.78135032021538,1.8679025659064
2,176.13631448236055,2.87646002518503,4.35263824462891,0.827824547177269,2.48034343719482
3,25.16233064033722,3.15762634277344,5.15184895833333,2.2808937474301,3.83986213408321
4,50.32466128067444,2.9769532157586,5.01009147397933,0.0,0.169958625520979
5,25.16233064033722,3.0345722545277,4.26670357840402,0.556490766323679,0.817193849167957
6,25.16233064033722,3.32895024617513,5.91217562047447,2.70592754928644,4.83586589182456
7,25.16233064033722,3.19705233246841,5.07342651367188,2.1534108006677,3.5691311484889
8,25.16233064033722,3.17281323809956,4.86572621663412,2.2808937474301,4.08674694242932
9,75.48699192101166,3.14216321934768,4.14020777460355,2.05450176164216,3.58981083888634
10,226.46097576303498,2.54243778801052,3.25757238367102,0.86256498856978,2.00979983011882
11,75.48699192101166,3.23478715137769,4.98824435763889,1.75636506080627,1.75636506080627
12,25.16233064033722,3.32349022398604,4.37571477890015,1.79072776207557,1.79072776207557
13,25.16233064033722,3.49472573362751,7.34503930462293,2.84466649615575,3.53219145937905
14,75.48699192101166,2.88231969762731,4.95385593321265,0.986490885416667,2.88231969762731
15,50.32466128067444,2.5665555259054,4.00879473005022,1.18028243215461,1.49956156121284
16,50.32466128067444,2.80473519634727,3.66505441265906,1.15461218403113,1.44393102806735
17,25.16233064033722,3.10468615198428,4.31209048709354,0.54015015582649,1.28912115097046
18,25.16233064033722,3.04632834888442,4.48454848579738,0.265058263142901,0.894554138183593
19,25.16233064033722,3.03930318580483,3.90194927014803,1.04564950821248,2.4129387488732
20,150.97398384202333,2.64613204883738,4.08994153081154,0.0891156858868069,1.99732801649306
21,75.48699192101166,3.14216321934768,5.30796931340144,2.17262718894265,2.68098876953125
22,226.46097576303498,3.19705233246841,4.9863536867321,2.38801814307851,4.59971498639396
23,75.48699192101166,3.33898715315194,4.5385503133138,1.94937121383543,1.98793701898484
24,50.32466128067444,2.70574012774568,3.77967647084019,1.07557890994615,1.07557890994615
25,50.32466128067444,2.70133877015923,3.43182891646242,1.0470738202676,1.47529911933644
26,75.48699192101166,3.39062890074307,4.5137949625651,2.26520190192658,3.39062890074307
27,25.16233064033722,3.57520942687988,5.81592732450388,2.55078881418603,3.67302222000925
28,50.32466128067444,2.61057058194789,4.43439641345147,0.282274098072238,1.65422995885213
29,50.32466128067444,3.4273416585785,5.02246395572201,2.00734740839903,3.56913115599445
30,176.13631448236055,3.23478715137769,4.32686962890625,1.92466859047457,1.92466859047457
31,100.64932256134888,2.88738524360496,3.7616269808289,1.97912170021397,1.98205986022949
32,25.16233064033722,2.88738524360496,4.24338744286777,1.71308337796119,3.39749749331551
33,25.16233064033722,3.10988452673254,5.93200861798586,1.73104108537946,4.68517466060451
34,25.16233064033722,3.10308186049409,5.93200861798586,1.73104108537946,5.40944135616987
35,25.16233064033722,2.88345906202217,3.98383025085034,0.0525550541124838,1.08025890149568
36,75.48699192101166,3.25035477837047,5.55188567944745,1.86416461510572,3.87531181691224
37,25.16233064033722,2.9031747671274,4.2439603805542,1.73104108537946,3.65580477779859
38,50.32466128067444,3.26400811657934,4.52418768797682,2.26520190192658,2.39932624329912
39,25.16233064033722,2.87098994871386,6.11917963716173,1.41795772184093,4.43138943338222
40,25.16233064033722,2.87098994871386,6.11917963716173,1.41795772184093,4.6361201812862
41,25.16233064033722,3.03249754729094,4.90665949041193,1.73104108537946,3.59860510113596
42,50.32466128067444,2.5665555259054,3.64050104754612,1.03497314453125,2.29904626916956
43,150.97398384202333,3.221835358042,5.13584719422043,1.786664629316,3.34444702148438
44,50.32466128067444,2.84728053358735,4.62490495520445,1.77248373376318,1.9298580854367
