,time,atp
0,0,2.6876834284060847
1,1,2.7018484783987713
2,2,2.266246751124757
3,3,1.9024847389587176
4,4,2.8317654009946844
5,5,2.2372595498728196
6,6,2.37484807076214
7,7,2.2125368739020894
8,8,2.070804001697943
9,9,2.01766116802509
10,10,1.950700200990189
11,11,2.545981050741793
12,12,2.5586508654673166
13,13,3.099547589411501
14,14,3.7367336530626916
15,15,5.77053979883857
16,16,2.6208444727529394
17,17,3.9766308012462797
18,18,3.8927978515625
19,19,0.6732371937144886
20,20,5.971109456949301
21,21,3.692962216659331
22,22,2.8131103515625
23,23,2.210430009024484
24,24,4.584522448087993
25,25,3.283899139939693
26,26,3.0844809042440877
27,27,3.695462646484375
28,28,2.762918296767159
29,29,2.710091330788352
