,time,atp
0,0,2.6876834284060847
1,1,2.7018484783987713
2,2,2.266246751124757
3,3,1.9024847389587176
4,4,2.8317654009946844
5,5,2.2372595498728196
6,6,2.37484807076214
7,7,2.2125368739020894
8,8,2.070804001697943
9,9,2.01766116802509
10,10,1.950700200990189
11,11,2.545981050741793
12,12,2.5586508654673166
13,13,3.099547589411501
14,14,3.7367336530626916
15,15,5.77053979883857
16,16,2.6443184443882535
17,17,3.8605515700120194
18,18,2.997149985908662
19,19,2.9957841352982952
20,20,3.60032958984375
21,21,2.938670272532577
22,22,2.1966600717988403
23,23,1.5635988188952934
24,24,2.600284361647537
25,25,2.040064290364583
26,26,2.960851563997795
27,27,3.109822175940689
28,28,2.1309969592652593
29,29,1.6295896134286556
