,time,atp
0,0,2.3412816725194654
1,1,2.7558421560138537
2,2,2.381932621508573
3,3,1.6078820076162956
4,4,2.606968541299143
5,5,2.0874826400006405
6,6,1.9280847085488808
7,7,2.1123158901552612
8,8,1.984290833685808
9,9,2.236712898175741
10,10,2.6899128485163417
11,11,2.7708048820495605
12,12,2.5497519055252553
13,13,2.114594582950368
14,14,3.1553437885485196
15,15,2.670792863175676
16,16,1.5194198694606285
17,17,2.017690817515055
18,18,2.380573918269231
19,19,2.530080093876008
20,20,3.173592216090152
21,21,2.7727687026515153
22,22,2.632700965518043
23,23,2.279906486742424
24,24,5.342936526062668
25,25,4.529430204224818
26,26,4.271653726067342
27,27,3.549675365485767
28,28,3.2695286637645657
29,29,3.774695054540094
