,time,atp
0,0,2.3412816725194654
1,1,2.7558421560138537
2,2,2.2439111049637597
3,3,1.7858749767074316
4,4,2.608994368668441
5,5,2.3312327348066297
6,6,1.8380346859202665
7,7,1.927691792332849
8,8,1.7502017550998263
9,9,1.9723940965605946
10,10,1.9814936533695509
11,11,2.0926558096197585
12,12,1.9982698059082031
13,13,2.559940613422197
14,14,3.412101033528646
15,15,3.6252472706330128
16,16,2.208918701171875
17,17,3.1186838051707473
18,18,2.684302134863658
19,19,1.8764913807744565
20,20,4.9464794921875
21,21,3.3521660698784723
22,22,2.0616415584788603
23,23,1.8629183561905571
24,24,4.046054025423729
25,25,3.2900052917790292
26,26,3.568751592221467
27,27,4.2514629511870154
28,28,2.9749533592621025
29,29,2.8569366316989537
