,time,atp
0,0,2.3412816725194654
1,1,2.7558421560138537
2,2,2.2439111049637597
3,3,1.7858749767074316
4,4,2.608994368668441
5,5,2.3312327348066297
6,6,1.8380346859202665
7,7,1.927691792332849
8,8,1.7502017550998263
9,9,2.0765675191346764
10,10,2.181045950275578
11,11,2.3383686749232298
12,12,2.467074615786774
13,13,2.547309056883718
14,14,4.101120471954346
15,15,5.021251404207517
16,16,2.4940213133386298
17,17,3.8861713261567346
18,18,3.4343766837284484
19,19,2.7252428973162615
20,20,4.946915215042037
21,21,3.351813180106027
22,22,2.812910779774618
23,23,3.0872676057635613
24,24,5.223971139355965
25,25,4.724857206122819
26,26,4.17604357130984
27,27,4.517504495287699
28,28,3.5830126953125
29,29,3.2230077283135774
