,time,atp
0,0,2.3412816725194654
1,1,2.7558421560138537
2,2,2.2439111049637597
3,3,1.7858749767074316
4,4,2.608994368668441
5,5,2.3312327348066297
6,6,1.8380346859202665
7,7,1.927691792332849
8,8,1.7502017550998263
9,9,2.0765675191346764
10,10,2.232873236382758
11,11,2.4709016569368134
12,12,2.541094222158756
13,13,2.3773748679239244
14,14,3.095826658484054
15,15,3.720503922347184
16,16,2.363147663620283
17,17,3.2665179882174225
18,18,3.1021573505704363
19,19,2.028202422677654
20,20,4.216908330502718
21,21,3.864043346426105
22,22,3.456562060315462
23,23,2.390714711156385
24,24,3.979798729739972
25,25,3.6504133777505547
26,26,3.5303362855816833
27,27,3.515450647635053
28,28,2.6132936477661133
29,29,2.355935537686912
