,time,atp
0,0,2.6876834284060847
1,1,2.7018484783987713
2,2,2.266246751124757
3,3,1.9024847389587176
4,4,2.8317654009946844
5,5,2.2372595498728196
6,6,2.37484807076214
7,7,2.2125368739020894
8,8,2.070804001697943
9,9,2.01766116802509
10,10,1.950700200990189
11,11,2.17006787109375
12,12,2.453054254705256
13,13,2.5161102294921873
14,14,3.4667466757954033
15,15,4.492571844570879
16,16,2.3135144463900863
17,17,3.3757641850685585
18,18,3.153648341627426
19,19,0.2639809758209985
20,20,5.407660870512655
21,21,3.657917682389568
22,22,2.4664465562352595
23,23,2.3116730048794794
24,24,4.9624972518201895
25,25,3.336029628537736
26,26,3.86515322864284
27,27,4.955337625465646
28,28,2.73805419921875
29,29,2.3099480831261836
