,time,atp
0,0,2.3412816725194654
1,1,2.7558421560138537
2,2,2.2439111049637597
3,3,1.7858749767074316
4,4,2.608994368668441
5,5,2.3312327348066297
6,6,1.8380346859202665
7,7,1.927691792332849
8,8,1.7502017550998263
9,9,1.9723940965605946
10,10,1.9814936533695509
11,11,2.0926558096197585
12,12,1.9982698059082031
13,13,2.5770678473907767
14,14,3.879643790952621
15,15,4.905124918619792
16,16,2.185870802546122
17,17,3.2654574412219928
18,18,3.097148054737156
19,19,0.7577957153320313
20,20,5.410585265228714
21,21,3.697901714278991
22,22,3.069067902260638
23,23,2.7513935677957213
24,24,4.7893117804276315
25,25,3.715641509068695
26,26,3.8864028619260202
27,27,4.650961701766304
28,28,3.2309087708938953
29,29,2.6455202229817707
