,time,atp
0,0,2.6876834284060847
1,1,2.7018484783987713
2,2,2.266246751124757
3,3,1.9024847389587176
4,4,2.706090992894666
5,5,2.2269064157120306
6,6,2.3150833484738373
7,7,2.3212348907348144
8,8,2.2995677389157048
9,9,2.4639182385103204
10,10,2.3306941662804554
11,11,2.159565999836265
12,12,1.77301025390625
13,13,1.5927059092420213
14,14,3.534245372953869
15,15,3.8868429249730605
16,16,2.6260092141744975
17,17,3.497057662726684
18,18,3.3813001571163053
19,19,0.0
20,20,5.004875918163414
21,21,3.3677168996710525
22,22,3.3151942661830356
23,23,2.9952184565933297
24,24,5.2640062219956345
25,25,5.681307091346154
26,26,4.421702608149102
27,27,4.7982442126296085
28,28,2.43486328125
29,29,1.6650359936932613
