,maxAmp,medianATP,maxATP,minATP,lastATP
0,12.453549466105066,2.7039697356467203,5.40965270996094,0.65815398272346,3.78338180763134
1,8.513416439576018,2.638756161644345,4.43694036363979,0.0195619798288113,1.84462780422635
2,10.488638384100227,2.7256499723217447,4.82384186624829,-9.7119604186917e-16,2.8437110790308
3,11.172588461428157,2.71137054501719,5.36389218009479,-1.42397744648813e-17,2.72095027114406
4,13.559453555309272,2.6270829937604496,6.04071916852679,0.657572393547999,2.64517161885246
5,9.535894904164415,2.6042557964982302,4.96807421875,-5.53122783549854e-16,1.96612997190647
6,11.667247723630249,2.694765953402425,5.40965270996094,0.65815398272346,3.14792126071069
7,12.28454580897451,2.7039697356467203,5.26501014248637,6.050956703132001e-16,2.91632165641428
8,8.441052393958126,2.62434031665446,5.52633849816388,0.889240993542618,2.56099720490284
9,11.903682846228747,2.5750442954136,4.77076312295752,1.75020175509983,2.99867939851722
10,7.650997359349632,2.50951939335576,4.730202841592,0.618830479613138,2.24346324375698
11,14.481647683679576,2.978674059213675,6.30020401828973,1.04671112829898,3.03688726362014
12,13.442733697796202,2.608517313086275,5.02125140420752,1.75020175509983,3.78092016962361
13,13.205419077060588,2.71340420561517,5.22925897854478,0.0,3.29632331000434
14,13.869028119728895,2.71340420561517,5.24687834708921,-4.67924224231057e-16,3.50204561880507
15,12.670893065680955,2.5252173159276747,6.1690681094215,0.684828733786559,3.18644326420154
16,13.106068417321644,3.088217337414275,5.72035033540576,0.114869424852274,3.58312697637649
17,11.223132655572389,2.5750442954136,4.43492014815168,1.75020175509983,3.67751504010695
18,13.061692154769624,2.694765953402425,6.09529983663113,0.65815398272346,3.30661054029532
19,12.39311676425586,2.9735782589607354,5.72035033540576,0.114869424852274,3.62396715832995
20,14.344081466020874,2.66279282578159,5.66133178710937,1.55737216413514,3.62231200280851
21,10.914974291997979,2.505997939547785,4.21690833050272,1.75020175509983,2.35593553768691
22,8.155234485191146,2.521891886341535,4.84132507769731,0.124359981523574,3.02074977329799
23,12.783180276867219,2.7039697356467203,5.40965270996094,0.65815398272346,3.23228446065381
24,10.75134008785695,2.599700935473665,5.34056386226366,0.0982285938905866,2.86455152482551
25,15.057434244408967,2.5750442954136,6.18866011348084,0.124484479427337,3.07762908935547
26,8.317880453505715,2.640638872264635,4.68054666154372,0.618830479613138,2.59359431612319
27,12.602774873698259,2.9735782589607354,7.06212985131048,0.164949902948344,3.4468237835428
28,10.9523500285282,2.59494192069625,6.12035900297619,0.171688425540924,3.37070712983044
29,9.588948537459771,2.5252173159276747,5.94921091661096,0.0562067895423709,2.85458851509354
30,12.2513173256064,2.710607426591645,5.16318143956801,0.0,2.91823718617263
31,15.69850771311193,2.740542526665055,5.22397113935596,1.75020175509983,3.22300772831358
32,15.245260415951748,2.694765953402425,6.09529983663113,0.65815398272346,4.21632090336134
33,10.123453274874347,2.694765953402425,4.96766607445407,0.0500286278551561,2.50830933908937
